129|81.9705|6409.77|6370.48|6.4103e+06|1.16421e+06|2142.05|592.756|7.61044|9.70174|231872|16577.9|181889|1.08833e+06|70|1.22173
130|84.1889|6410.35|6370.45|6.4109e+06|1.16399e+06|2187.58|600.366|7.99302|9.69993|226978|16927.3|187037|1.08801e+06|70|1.22173
131|86.4546|6410.93|6370.42|6.41151e+06|1.16377e+06|2234.08|608.359|8.39218|9.69811|222087|17275.7|192181|1.08768e+06|70|1.22173
132|88.7686|6411.52|6370.39|6.41213e+06|1.16355e+06|2281.58|616.752|8.809|9.69625|217196|17622.9|197322|1.08735e+06|70|1.22173
133|91.132|6412.12|6370.36|6.41276e+06|1.16332e+06|2330.12|625.561|9.24468|9.69437|212307|17968.3|202458|1.08702e+06|70|1.22173
134|93.546|6412.72|6370.32|6.4134e+06|1.1631e+06|2379.75|634.805|9.7005|9.69247|207419|18311.6|207591|1.08669e+06|70|1.22173
135|96.0117|6413.34|6370.29|6.41405e+06|1.16286e+06|2430.53|644.506|10.1779|9.69054|202532|18652.2|212718|1.08636e+06|70|1.22173
136|98.5305|6413.96|6370.25|6.41471e+06|1.16263e+06|2482.51|654.684|10.6784|9.68857|197647|18989.8|217840|1.08602e+06|70|1.22173
137|101.105|6414.58|6370.21|6.41538e+06|1.16239e+06|2535.75|665.362|1.41277|9.68658|192763|19323.7|28114|1.14137e+06|80|1.39626
138|103.738|6415.21|6370.17|6.41605e+06|1.16215e+06|2593.1|666.775|1.71597|9.68457|187881|19664.2|33289.7|1.14108e+06|80|1.39626
139|106.43|6415.83|6370.12|6.41672e+06|1.16191e+06|2651.92|668.491|2.03654|9.68255|183000|20032.3|38490.7|1.14078e+06|80|1.39626
140|109.184|6416.46|6370.08|6.41739e+06|1.16166e+06|2712.28|670.527|2.37418|9.68053|178122|20395.8|43685|1.14047e+06|80|1.39626
141|112.001|6417.09|6370.03|6.41806e+06|1.16142e+06|2774.26|672.902|2.73027|9.67851|173245|20753.8|48871.9|1.14017e+06|80|1.39626
142|114.883|6417.71|6369.98|6.41874e+06|1.16118e+06|2837.96|675.632|3.10635|9.67647|168371|21105.6|54050.6|1.13987e+06|80|1.39626
143|117.832|6418.34|6369.93|6.41942e+06|1.16093e+06|2903.47|678.738|3.50415|9.67443|163498|21450.3|59220.2|1.13957e+06|80|1.39626
144|120.85|6418.97|6369.87|6.42011e+06|1.16069e+06|2970.9|682.242|3.9256|9.67238|158627|21787|64379.9|1.13927e+06|80|1.39626
145|123.902|6419.59|6369.81|6.42079e+06|0|3040.37|686.168|-8.30059|9.67032|153758|22114.6|-131979|-3840.16|80|1.39626
146|126.955|6420.21|6369.75|6.42146e+06|0|3040.13|677.867|-8.25052|9.66826|153725|22889.9|-131183|-3974.79|80|1.39626
147|130.007|6420.81|6369.69|6.42213e+06|0|3039.88|669.617|-8.24887|9.66623|153693|22883.8|-131157|-3973.73|80|1.39626
148|133.059|6421.41|6369.63|6.42278e+06|0|3039.63|661.368|-8.24724|9.66423|153661|22877.7|-131131|-3972.67|80|1.39626
149|136.111|6421.99|6369.57|6.42343e+06|0|3039.38|653.121|-8.24564|9.66225|153630|22871.6|-131106|-3971.61|80|1.39626
150|139.163|6422.57|6369.5|6.42407e+06|0|3039.13|644.875|-8.24407|9.6603|153599|22865.5|-131081|-3970.56|80|1.39626
151|142.215|6423.13|6369.44|6.42471e+06|0|3038.88|636.631|-8.24251|9.65837|153568|22859.5|-131056|-3969.51|80|1.39626
152|145.267|6423.69|6369.37|6.42533e+06|0|3038.63|628.389|-8.24098|9.65647|153538|22853.5|-131032|-3968.46|80|1.39626
153|148.318|6424.23|6369.3|6.42595e+06|0|3038.38|620.148|-8.23948|9.6546|153508|22847.5|-131008|-3967.43|80|1.39626
154|151.369|6424.77|6369.23|6.42655e+06|0|3038.13|611.908|-8.23799|9.65275|153479|22841.6|-130984|-3966.39|80|1.39626
155|154.42|6425.3|6369.16|6.42715e+06|0|3037.88|603.67|-8.23653|9.65092|153450|22835.6|-130961|-3965.37|80|1.39626
156|157.471|6425.82|6369.09|6.42774e+06|0|3037.63|595.434|-8.2351|9.64912|153421|22829.8|-130938|-3964.35|80|1.39626
157|160.522|6426.32|6369.01|6.42833e+06|0|3037.38|587.198|-8.23369|9.64734|153393|22823.9|-130916|-3963.33|80|1.39626
158|163.572|6426.82|6368.94|6.4289e+06|0|3037.13|578.965|-8.2323|9.64559|153365|22818.1|-130893|-3962.32|80|1.39626
159|166.622|6427.31|6368.86|6.42947e+06|0|3036.88|570.733|-8.23093|9.64387|153338|22812.3|-130872|-3961.32|80|1.39626
160|169.672|6427.79|6368.78|6.43003e+06|0|3036.63|562.502|-8.22959|9.64217|153310|22806.6|-130850|-3960.32|80|1.39626
161|172.722|6428.26|6368.7|6.43058e+06|0|3036.38|554.272|-8.22827|9.64049|153284|22800.8|-130829|-3959.32|80|1.39626
162|175.771|6428.72|6368.62|6.43112e+06|0|3036.13|546.044|-8.22697|9.63885|153258|22795.2|-130809|-3958.34|80|1.39626
163|178.82|6429.17|6368.54|6.43165e+06|0|3035.89|537.817|-8.22569|9.63722|153232|22789.5|-130789|-3957.35|80|1.39626
164|181.869|6429.61|6368.45|6.43218e+06|0|3035.64|529.591|-8.22444|9.63562|153206|22783.9|-130769|-3956.38|80|1.39626
165|184.918|6430.04|6368.37|6.4327e+06|0|3035.39|521.367|-8.22322|9.63405|153181|22778.3|-130749|-3955.4|80|1.39626
166|187.966|6430.46|6368.28|6.43321e+06|0|3035.14|513.143|-8.22201|9.6325|153157|22772.7|-130730|-3954.44|80|1.39626
167|191.014|6430.87|6368.19|6.43371e+06|0|3034.89|504.921|-8.22083|9.63097|153132|22767.2|-130711|-3953.48|80|1.39626
168|194.062|6431.27|6368.1|6.4342e+06|0|3034.64|496.701|-8.21967|9.62947|153109|22761.7|-130693|-3952.52|80|1.39626
169|197.11|6431.66|6368.01|6.43468e+06|0|3034.39|488.481|-8.21854|9.628|153085|22756.2|-130675|-3951.57|80|1.39626
170|200.157|6432.05|6367.92|6.43516e+06|0|3034.14|480.262|-8.21742|9.62655|153062|22750.8|-130657|-3950.63|80|1.39626
171|203.204|6432.42|6367.82|6.43563e+06|0|3033.9|472.045|-8.21633|9.62513|153040|22745.3|-130640|-3949.69|80|1.39626
172|206.25|6432.78|6367.73|6.43609e+06|0|3033.65|463.829|-8.21527|9.62373|153017|22740|-130623|-3948.75|80|1.39626
173|209.296|6433.13|6367.63|6.43654e+06|0|3033.4|455.613|-8.21422|9.62235|152995|22734.6|-130606|-3947.83|80|1.39626
174|212.342|6433.48|6367.53|6.43698e+06|0|3033.15|447.399|-8.2132|9.621|152974|22729.3|-130590|-3946.9|80|1.39626
175|215.388|6433.81|6367.43|6.43742e+06|0|3032.9|439.186|-8.21221|9.61968|152953|22724|-130574|-3945.98|80|1.39626
176|218.433|6434.14|6367.33|6.43784e+06|0|3032.65|430.974|-8.21123|9.61838|152932|22718.8|-130559|-3945.07|80|1.39626
177|221.477|6434.45|6367.23|6.43826e+06|0|3032.41|422.762|-8.21028|9.6171|152912|22713.5|-130543|-3944.16|80|1.39626
178|224.522|6434.76|6367.13|6.43867e+06|0|3032.16|414.552|-8.20935|9.61585|152892|22708.3|-130529|-3943.26|80|1.39626
179|227.566|6435.05|6367.02|6.43908e+06|0|3031.91|406.343|-8.20844|9.61462|152873|22703.2|-130514|-3942.37|80|1.39626
180|230.609|6435.34|6366.91|6.43947e+06|0|3031.66|398.134|-8.20756|9.61342|152853|22698.1|-130500|-3941.48|80|1.39626
181|233.652|6435.61|6366.81|6.43985e+06|0|3031.41|389.927|-8.2067|9.61225|152835|22693|-130487|-3940.59|80|1.39626
182|236.695|6435.88|6366.7|6.44023e+06|0|3031.17|381.72|-8.20586|9.61109|152816|22687.9|-130473|-3939.71|80|1.39626
183|239.737|6436.14|6366.58|6.4406e+06|0|3030.92|373.514|-8.20505|9.60997|152798|22682.8|-130460|-3938.83|80|1.39626
184|242.779|6436.39|6366.47|6.44096e+06|0|3030.67|365.309|-8.20425|9.60887|152781|22677.8|-130448|-3937.96|80|1.39626
185|245.821|6436.62|6366.36|6.44132e+06|0|3030.42|357.105|-8.20349|9.60779|152764|22672.9|-130435|-3937.1|80|1.39626
186|248.862|6436.85|6366.24|6.44166e+06|0|3030.18|348.901|-8.20274|9.60673|152747|22667.9|-130424|-3936.24|80|1.39626
187|251.902|6437.07|6366.13|6.442e+06|0|3029.93|340.699|-8.20202|9.60571|152731|22663|-130412|-3935.39|80|1.39626
188|254.942|6437.28|6366.01|6.44233e+06|0|3029.68|332.497|-8.20131|9.6047|152715|22658.1|-130401|-3934.54|80|1.39626
189|257.982|6437.48|6365.89|6.44265e+06|0|3029.43|324.295|-8.20064|9.60372|152699|22653.2|-130390|-3933.69|80|1.39626
190|261.021|6437.67|6365.77|6.44296e+06|0|3029.19|316.095|-8.19998|9.60277|152684|22648.4|-130380|-3932.86|80|1.39626
